ClientID,Product-Type-A,Product-Type-B,Product-Type-C,Longitude,Latitude
4286,10,6,5,-74.05216632644547,4.7658353502843225
4287,12,6,2,-74.02432891488056,4.7273454702063615
4288,12,6,1,-74.02527743356687,4.766281769840855
4289,12,3,1,-74.12010395015982,4.627748482419661
4290,12,8,7,-74.11039537858098,4.553240312594949
4291,8,8,2,-74.11328109686258,4.611011393225641
4292,12,2,8,-74.13903711190895,4.649455798302222
4293,12,8,3,-74.06716936261043,4.59232939030953
4294,12,1,10,-74.07432868875141,4.7287851600851525
4295,12,2,1,-74.176835790221,4.592596237840907
4296,12,4,3,-74.14081429899477,4.537378393717936
4297,12,6,7,-74.09800219195421,4.681673058907712
4298,12,5,1,-74.11486677337633,4.499167368897975
4299,9,9,6,-74.09365221351369,4.609147888336263
4300,12,1,10,-74.15977322439834,4.592325406460156
4301,12,4,9,-74.08530757100391,4.76857022340421
4302,12,3,3,-74.16219415367053,4.592914005019013
4303,12,6,10,-74.1138341682081,4.7489239262146485
4304,12,5,7,-74.12828007509133,4.745179874923326
4305,12,2,4,-74.1380281576028,4.566351026142391
4306,12,5,6,-74.11956024247834,4.676101708739426
4307,12,3,9,-74.09055676217024,4.729607886599276
4308,12,6,10,-74.10450424072218,4.694558805978473
4309,12,4,6,-74.12920755770804,4.625843371771557
4310,11,2,5,-74.07764750584015,4.754912407114905
4311,12,1,10,-74.10496540320055,4.60180304367074
4312,12,9,2,-74.13703190008445,4.724091161834225
4313,12,7,7,-74.12088862498864,4.707679879494426
4314,12,9,10,-74.0943561501878,4.705621743952714
4315,10,5,4,-74.07861393471084,4.710485259397045
4316,12,7,9,-74.15431673152285,4.584607295226482
4317,12,5,7,-74.14944466612342,4.612276814243496
4318,11,5,3,-74.09926913297336,4.565541518990786
4319,12,3,3,-74.05499400927955,4.745827173608913
4320,12,6,10,-74.11259147284667,4.714798752925457
4321,10,5,4,-74.09647805980978,4.583720670005456
4322,12,3,4,-74.14145166868538,4.649578293306941
4323,12,7,10,-74.11643574670765,4.632689974147025
4324,12,6,8,-74.02494718468195,4.711959149773623
4325,12,6,7,-74.14799799405145,4.612886127847584
4326,12,3,1,-74.04708102502126,4.691598763846791
4327,12,2,10,-74.10743081717592,4.72260776928446
4328,10,1,5,-74.10306009584517,4.669243419062809
4329,12,8,3,-74.11560131913366,4.679477168698428
4330,12,7,6,-74.1074358182787,4.510021498159032
4331,12,8,8,-74.1138131908549,4.662349592609142
4332,12,9,1,-74.07493060802906,4.753190235909249
4333,12,6,6,-74.15615778888346,4.572292920862768
4334,10,4,10,-74.14826557574465,4.569182164255801
4335,12,7,9,-74.14204837884708,4.686720721201778
4336,12,6,4,-74.16811919880371,4.650007119695938
4337,12,7,10,-74.17422445335644,4.603076976913616
4338,12,5,6,-74.15265223361128,4.582318487849372
4339,12,2,10,-74.16661349594139,4.648794405475792
4340,12,6,3,-74.14101169042924,4.643472083882822
4341,12,10,10,-74.04008706317038,4.773123292966114
4342,12,1,9,-74.14241879013406,4.638940734426231
4343,12,5,3,-74.11191074204662,4.535224526854963
4344,11,6,3,-74.07414150382606,4.635499518280616
4345,12,4,4,-74.0740703658375,4.730614932591325
4346,12,4,1,-74.0443971119737,4.829258732945602
4347,12,5,2,-74.12539686459503,4.679792965482106
4348,12,4,2,-74.04909209326037,4.731054627560056
4349,12,4,2,-74.11497006288364,4.73805386162252
4350,12,4,6,-74.10361564744933,4.51103772607434
4351,12,5,2,-74.09902226200629,4.731790551684477
4352,12,4,9,-74.08541985727858,4.598297465041703
4353,12,6,2,-74.11834581549037,4.53306362713932
4354,12,5,9,-74.14148656821922,4.667488050130706
4355,12,3,8,-74.1587995666549,4.668457434082642
4356,12,3,6,-74.11302814281932,4.759216673153452
4357,12,4,3,-74.11792722447854,4.518442151286727
4358,12,6,10,-74.12397945542321,4.701619202402349
4359,8,2,10,-74.11245885717422,4.671321029613761
4360,12,6,3,-74.18035714333486,4.587585295940535
4361,12,2,2,-74.10776853960866,4.753337722214856
4362,9,1,6,-74.12555892727023,4.641082863465185
4363,12,6,8,-74.11843047516665,4.487277954906772
4364,12,5,10,-74.11949421050106,4.627503171639088
4365,12,3,9,-74.12296937906997,4.597823131132447
4366,10,3,4,-74.12073221189273,4.546449292493439
4367,6,3,3,-74.0967539676366,4.759576970629248
4368,12,4,4,-74.07756478184957,4.720989187939382
4369,10,3,1,-74.14725537967868,4.585011959110401
4370,12,7,10,-74.03324591788567,4.701668547890806
4371,9,9,10,-74.12830803097819,4.664623581595381
4372,12,2,10,-74.11413509056793,4.578436597576532
4373,8,6,7,-74.08173025545561,4.579634842783714
4374,12,10,6,-74.17007340055837,4.643956616860072
4375,12,3,2,-74.15968206973864,4.658075298338038
4376,11,2,10,-74.1026287484209,4.683911150367745
4377,12,7,1,-74.05634324904783,4.7190187984533
4378,12,4,9,-74.10088987097342,4.710988383064988
4379,12,7,5,-74.11919867518728,4.685181373232626
4380,10,5,4,-74.111073183277,4.650865158235456
4381,12,6,9,-74.14805837806092,4.535223286188259
4382,12,10,7,-74.04590704735119,4.780060227806512
4383,12,7,7,-74.10249424220511,4.74479178457745
4384,7,5,8,-74.13786645634035,4.629366686792259
4385,12,5,1,-74.11025817744236,4.700995161819647
4386,11,4,9,-74.12561181238313,4.664573654164904
4387,12,5,10,-74.10938195198236,4.656269511247063
4388,12,7,10,-74.11568545230593,4.516352764088264
4389,12,7,7,-74.06355387670135,4.702452053937661
4390,12,1,1,-74.12742389788997,4.683396048394199
4391,12,8,5,-74.1681168967248,4.575898723918645
4392,12,5,1,-74.10627547711898,4.601344787488957
4393,12,10,7,-74.03164465906379,4.736253873925265
4394,8,3,3,-74.15219395504322,4.563298096922869
4395,12,5,10,-74.07816483994641,4.634808030109513
4396,12,7,7,-74.09342278331759,4.677706382174824
4397,12,1,7,-74.11405680357713,4.755743353134164
4398,12,7,4,-74.13610320323686,4.66327481205544
4399,12,4,9,-74.10270453926744,4.7175612845218025
4400,9,6,1,-74.11883321683992,4.547756468835789
4401,12,7,10,-74.07097735864613,4.621023498041421
4402,12,3,7,-74.11322708188939,4.618387948789681
4403,11,3,3,-74.11117917138863,4.674947224375401
4404,12,6,10,-74.12965785704625,4.7167452013790445
4405,12,2,2,-74.11992884194838,4.554249581421718
4406,7,3,10,-74.10728952520417,4.556385715500202
4407,8,10,3,-74.0934098024504,4.710950939325427
4408,12,10,2,-74.06322222394039,4.72029220060232
4409,12,3,2,-74.08793407013818,4.680298884083403
4410,11,5,7,-74.12533378069399,4.642012742479638
4411,12,1,5,-74.11196291917526,4.716001822903456
4412,12,3,4,-74.09198354429968,4.734678310679351
4413,12,5,10,-74.08928287482192,4.577129071980556
4414,12,6,6,-74.07146638105424,4.684981478632684
4415,5,1,8,-74.16191046259578,4.58056682891979
4416,8,8,5,-74.0663318071633,4.745746879162987
4417,8,5,4,-74.10322365692198,4.572195720569733
4418,12,5,4,-74.17232683027169,4.651417322072708
4419,12,7,10,-74.03409245726111,4.742646731702648
4420,12,4,9,-74.18798480724197,4.625121310720804
4421,12,6,10,-74.19422292395642,4.611162199252181
4422,12,10,5,-74.0614403607676,4.73174782533983
4423,12,5,10,-74.13390421906912,4.617415393601445
4424,12,8,3,-74.11598272017602,4.567152424394776
4425,11,5,10,-74.1223056739748,4.579023855161054
4426,12,5,7,-74.11193441274597,4.650056556418889
4427,12,4,10,-74.15214491576492,4.6435356241993215
4428,12,8,7,-74.1103023628275,4.549678801069621
4429,12,4,10,-74.0886339003262,4.647017865469376
4430,12,3,8,-74.10332965584506,4.660247627473351
4431,12,5,3,-74.13306092222001,4.619100565954246
4432,12,6,8,-74.10781232744633,4.618193461478335
4433,12,4,5,-74.11762680590203,4.685452015213666
4434,12,3,9,-74.12356215221594,4.591268621685861
4435,12,1,6,-74.11268427472845,4.53603855307698
4436,12,4,5,-74.05936304024411,4.789909086636244
4437,12,1,6,-74.05122747086986,4.644719902159804
4438,11,3,8,-74.08585535358898,4.573183098562048
4439,12,4,8,-74.14644939261159,4.557695787229325
4440,12,4,4,-74.10673487302084,4.709395920078836
4441,7,8,8,-74.110997515077,4.6228370270313865
4442,12,3,2,-74.0779067108459,4.5401297468796615
4443,12,3,6,-74.11291193631381,4.638650691848135
4444,12,5,10,-74.0806119578877,4.719648808415188
4445,12,3,6,-74.06614546276771,4.665884501478208
4446,11,5,4,-74.10381196431113,4.645961219721918
4447,11,3,5,-74.0977077062053,4.581992086838548
4448,12,7,3,-74.10599749195515,4.542722166015542
4449,12,6,5,-74.14181348826955,4.631844073922868
4450,12,9,9,-74.07608592980569,4.620294354536614
4451,12,2,4,-74.16617844485584,4.572302774175406
4452,12,3,1,-74.1134353586543,4.543395685646891
4453,12,4,8,-74.12134420958742,4.650179777184126
4454,11,7,9,-74.11885235642963,4.5575422681943145
4455,12,4,2,-74.05477197679137,4.679362585125402
4456,7,5,9,-74.12084104125631,4.641323393649692
4457,12,2,9,-74.1245228853743,4.585097602271235
4458,12,2,9,-74.0377549439652,4.792008151496331
4459,10,5,6,-74.0623913583802,4.6793098377527125
4460,12,9,6,-74.15599239241496,4.649390512449468
4461,12,6,10,-74.12535292932434,4.643395996689436
4462,12,5,3,-74.15351053580433,4.608692377913917
4463,12,5,6,-74.1378149393974,4.626904288226474
4464,12,6,9,-74.1008405614531,4.570511377044035
4465,11,3,1,-74.13473930086741,4.677487999599653
4466,12,6,10,-74.1458059058279,4.609921183211832
4467,12,3,5,-74.15245940348787,4.624741532004428
4468,10,4,6,-74.06505441800607,4.722098051916509
4469,12,2,10,-74.03593540883351,4.747177526899818
4470,12,10,10,-74.05789776192022,4.713072716142513
4471,12,8,4,-74.10318133361035,4.586887974194139
4472,12,2,10,-74.03982943814806,4.782976588542297
4473,10,2,10,-74.11645552519182,4.578649805096469
4474,12,1,1,-74.10767489832519,4.743625531364176
4475,12,5,2,-74.10688665427742,4.576091576832336
4476,12,5,1,-74.10857408573281,4.53333128496293
4477,12,7,2,-74.10610714026139,4.549424246250285
4478,12,8,10,-74.09100780556082,4.681840842705844
4479,12,6,6,-74.15094289849644,4.5748350837504
4480,12,5,4,-74.1051926463242,4.696215891372049
4481,11,5,8,-74.08348252437825,4.573387997352524
4482,11,3,2,-74.10819750349246,4.551033346473882
4483,12,8,10,-74.08544839950505,4.499399208142729
4484,12,10,10,-74.139854754261,4.638742991100263
4485,12,6,7,-74.1151869951091,4.549380319729205
4486,12,7,1,-74.10638706238568,4.506085944280218
4487,12,1,9,-74.07142543353002,4.646015383993503
4488,12,5,8,-74.11877480933337,4.581215067480822
4489,12,4,4,-74.148065246152,4.624392788589812
4490,12,6,5,-74.11049896359434,4.612615423316751
4491,12,4,4,-74.10015327003197,4.703511238178442
4492,12,3,10,-74.04529265371796,4.704317679280947
4493,12,6,2,-74.14643234410927,4.60404856659921
4494,12,6,8,-74.10534574942818,4.659712707843935
4495,9,7,10,-74.09975076604664,4.566255749485031
4496,12,5,10,-74.19782873486008,4.626835663747434
4497,12,4,3,-74.12505593772816,4.609884704560335
4498,12,10,10,-74.10881020803613,4.51346036460733
4499,12,4,3,-74.09739408280495,4.623730264701536
4500,10,8,9,-74.06058331605736,4.790643834406893
4501,12,4,6,-74.11110712883627,4.676469532739253
4502,12,4,10,-74.05477250250362,4.635792655357176
4503,12,6,8,-74.13659458717918,4.726157626642213
4504,12,6,2,-74.11007049460422,4.613768967007512
4505,10,4,1,-74.08998330574606,4.754007679308666
4506,12,6,3,-74.14815107921326,4.625671209766248
4507,7,3,7,-74.11300091571233,4.549252598873379
4508,12,5,10,-74.11734080608569,4.711934081530673
4509,12,3,3,-74.09832953475247,4.7452444861685255
4510,10,9,1,-74.10746117680344,4.618459280094323
4511,12,8,4,-74.0398985860604,4.727093487035413
4512,9,5,3,-74.11492536804897,4.5667756609940895
4513,12,1,10,-74.10466176495996,4.563751507263873
4514,11,3,1,-74.08732393107425,4.528766483083235
4515,12,6,2,-74.16454181372022,4.593797524859176
4516,12,4,9,-74.12724019308666,4.643968283444518
4517,12,10,3,-74.07888492724562,4.548519948013867
4518,12,8,6,-74.09615455185676,4.553323704643608
4519,12,1,6,-74.15768380128105,4.5949864037391
4520,12,4,5,-74.11399661681887,4.65650214864019
4521,12,4,10,-74.08464604214811,4.670402976752792
4522,12,3,2,-74.10178419632526,4.605343432845324
4523,12,8,10,-74.11356237701514,4.588254478333888
4524,12,7,1,-74.07618503659543,4.6791806466907
4525,9,7,4,-74.0699118990688,4.724204433574808
4526,12,2,8,-74.1113467754852,4.584937047375832
4527,12,2,7,-74.12057563744236,4.659221736513955
4528,12,6,1,-74.05217879781294,4.653876677317582
4529,12,5,9,-74.0743421023987,4.767708634751751
4530,12,8,3,-74.05579707712317,4.719956405846022
4531,12,4,1,-74.11288205974036,4.539865233276079
4532,10,4,4,-74.09252955956714,4.698847930371078
4533,12,4,6,-74.0676959695868,4.737022983230529
4534,12,9,3,-74.13057725113396,4.584981704498274
4535,12,8,9,-74.08767721052796,4.688474494827092
4536,12,1,10,-74.08902950198437,4.732655041828131
4537,12,6,10,-74.1528125822804,4.667373620095362
4538,12,10,7,-74.02942432221668,4.717362500578542
4539,12,4,5,-74.14826809390709,4.633445036364259
4540,11,1,9,-74.11959520361042,4.577932587728543
4541,12,5,10,-74.05946431004057,4.660013567416139
4542,12,6,9,-74.1390376086335,4.685249198619008
4543,12,8,10,-74.11763396472035,4.673481675814945
4544,12,2,2,-74.16538722710456,4.58189405867916
4545,12,2,3,-74.14156304514165,4.612118141533654
4546,12,7,10,-74.1514014634955,4.6869190664633535
4547,12,4,8,-74.09749411470818,4.596042806568215
4548,12,1,1,-74.08104904202791,4.567411501460987
4549,12,4,4,-74.10146118648005,4.647352255068091
4550,12,6,1,-74.05159969619548,4.754639207362865
4551,11,4,2,-74.123912590461,4.652079796695713
4552,12,9,8,-74.08673781965092,4.734056533014217
4553,11,7,8,-74.1013862858207,4.678527354264009
4554,12,1,10,-74.10240089801057,4.642928450915216
4555,12,4,10,-74.03432932686833,4.791586214181791
4556,12,3,2,-74.07182811645472,4.642941608434583
4557,12,1,4,-74.05095367558918,4.786838448057871
4558,12,3,8,-74.116151691947,4.5999783898399285
4559,12,5,4,-74.03912408943957,4.76251338533089
4560,12,6,10,-74.16133005570924,4.648059601196167
4561,12,7,7,-74.10272886792762,4.569745233637387
4562,12,8,7,-74.08875364325492,4.675045053451027
4563,12,2,10,-74.08590762006413,4.614827172626593
4564,12,9,10,-74.17552148314252,4.611483823245337
4565,12,7,4,-74.1613447176924,4.644900679857077
4566,12,3,4,-74.15059875871415,4.55279147176264
4567,12,6,2,-74.06061824412947,4.747258229249083
4568,12,8,1,-74.10129136022833,4.714725814089329
4569,12,5,5,-74.12620641816711,4.697900124187714
4570,12,6,10,-74.07343968947104,4.627831013360327
4571,12,5,9,-74.08727886086686,4.624124849469174
4572,12,7,3,-74.10639054724122,4.541940476426729
4573,12,4,7,-74.12472465135839,4.631015448533701
4574,12,9,1,-74.06709135050086,4.6890766254852805
4575,12,6,1,-74.03552716841806,4.745806147853206
4576,12,5,1,-74.0797667164263,4.7374936654453705
4577,12,3,4,-74.06637506965683,4.789980791182267
4578,12,9,2,-74.12006854134756,4.522674273541696
4579,12,9,9,-74.07412652102036,4.645502534788786
4580,12,6,7,-74.15592789772838,4.685770788403074
4581,8,7,2,-74.0619447569007,4.709172299984345
4582,7,10,2,-74.01790839076783,4.736308357306365
4583,12,4,8,-74.06902814310891,4.589771738145143
4584,12,6,10,-74.12159039470625,4.651915613638996
4585,12,4,4,-74.05496494813099,4.658017223579481
4586,9,4,3,-74.0570479882747,4.626797019879634
4587,12,10,1,-74.10524207852137,4.729746088750699
4588,12,5,5,-74.0924461541365,4.772548696752701
4589,9,8,3,-74.03825625576461,4.698972687134554
4590,12,6,8,-74.1054194102126,4.693328473176629
4591,12,1,1,-74.08259328225394,4.568862936478945
4592,10,8,10,-74.11195354096982,4.643318945180409
4593,10,6,2,-74.09797270443056,4.5398325418511245
4594,12,6,10,-74.03224905340316,4.75443488073459
4595,12,5,5,-74.0779794742249,4.692024239422304
4596,12,4,1,-74.0831984198291,4.66735020528229
4597,9,8,10,-74.10053885689496,4.673560505871784
4598,12,6,10,-74.10353900929351,4.495091689768658
4599,12,4,2,-74.12577155158165,4.696414304884795
4600,12,5,10,-74.18260797374145,4.629519353205525
4601,12,2,9,-74.05953789901679,4.714184545067194
4602,12,6,1,-74.07596506003215,4.719821315977773
4603,12,4,5,-74.12515027000819,4.573483702648121
4604,12,4,3,-74.09520524026536,4.7123017576284125
4605,12,6,9,-74.03279973418202,4.770057512324379
4606,11,2,2,-74.15262933524203,4.590000912109029
4607,12,6,7,-74.12059496105732,4.705470799026656
4608,12,1,10,-74.09524572360715,4.581977758155603
4609,12,6,10,-74.14106754299478,4.684706418694717
4610,12,4,2,-74.05152937731981,4.710084882773717
4611,12,5,9,-74.10404256151853,4.731679552773374
4612,12,5,10,-74.07085631734631,4.557915985137775
4613,12,10,10,-74.1216875141711,4.626930766130919
4614,12,9,1,-74.14888186680717,4.590223924462285
4615,12,2,4,-74.0576099540022,4.626262967829615
4616,11,7,8,-74.09198165849821,4.720391198921105
4617,10,1,10,-74.06077301591696,4.765462660362247
4618,10,5,10,-74.08029657381515,4.547522043841906
4619,12,5,3,-74.04832227927389,4.718796717914705
4620,12,10,5,-74.17365430423649,4.601401170435848
4621,12,4,7,-74.09453335653151,4.551099680705263
4622,12,3,1,-74.07182032050653,4.728817805795193
4623,12,1,10,-74.09337121319939,4.671177910850426
4624,12,6,8,-74.08525831397883,4.624861301417729
4625,12,7,1,-74.15365130477801,4.570092028355696
4626,12,10,5,-74.1491079898069,4.7184552935325454
4627,12,5,8,-74.10424790309521,4.667018050983199
4628,11,6,4,-74.12703343389404,4.577709311146454
4629,12,7,1,-74.047432675806,4.724369766069732
4630,12,4,3,-74.1222853407719,4.649648953309369
4631,12,5,2,-74.11684572271551,4.48215912152011
4632,12,2,10,-74.09603416212893,4.6250140523560574
4633,12,7,1,-74.10832716160861,4.631573511568397
4634,12,9,5,-74.07478095816589,4.587034225624171
4635,10,5,7,-74.12244062006607,4.578794553394634
4636,12,7,7,-74.1370333983875,4.610741959012136
4637,8,8,4,-74.03491900206977,4.783334002724208
4638,10,3,6,-74.13218755272004,4.591088621621196
4639,12,8,5,-74.07267844965881,4.735775959820246
4640,11,6,6,-74.14691389280281,4.610322800270417
4641,12,5,9,-74.0788152659352,4.732969505212781
4642,12,3,3,-74.1448884757569,4.597264433127418
4643,12,8,10,-74.09047705927094,4.556721017192984
4644,12,1,2,-74.11741121316967,4.703323174891358
4645,12,1,5,-74.07777665745283,4.596260832059079
4646,12,7,4,-74.10563152156759,4.614392630093271
4647,12,5,2,-74.09353861570439,4.554218383822399
4648,12,4,2,-74.15529452549293,4.574978693741506
4649,8,5,1,-74.09374366683437,4.571141421609395
4650,12,3,7,-74.04264046755665,4.74600213149809
4651,12,10,2,-74.12512865709557,4.7534120980189405
4652,12,7,5,-74.10686094329988,4.666201182679811
4653,9,4,10,-74.13440961575455,4.62879325000291
4654,11,5,5,-74.09942099701772,4.600475815432213
4655,10,9,10,-74.11661497133834,4.681195258977698
4656,12,6,8,-74.05413691524093,4.641928534565265
4657,12,6,4,-74.08170242251566,4.68316857939892
4658,12,4,3,-74.13967998004294,4.645663111126355
4659,12,10,4,-74.0820294678029,4.5414278387900495
4660,12,4,9,-74.10068347514488,4.545833072512338
4661,12,10,10,-74.03394543246421,4.679311615078898
4662,12,9,10,-74.08321136432671,4.687625108510573
4663,12,2,7,-74.0568871657491,4.76334772986254
4664,12,8,9,-74.14911352079892,4.599854908784929
4665,12,6,10,-74.08625829939959,4.739137892885824
4666,10,6,7,-74.0725511095227,4.672008964967361
4667,12,4,2,-74.14806735311116,4.5958894255101415
4668,12,6,7,-74.08898642229501,4.722514663696568
4669,9,4,10,-74.20509663530461,4.6225004264206175
